Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
54,30,121,321,2,1.1,3,0,1,1,0,0,0
52,25,43,229,3,1.0,2,1,0,0,1,1,1
31,7,38,325,1,1.8,2,1,0,0,1,1,1
47,22,82,276,1,2.9,1,1,0,0,0,1,0
42,18,52,155,4,1.9,1,0,0,0,0,1,0
57,33,43,232,3,1.5,1,1,0,0,0,0,1
33,8,82,149,1,2.6,2,0,0,1,1,1,1
35,10,150,224,1,4.1,1,0,0,1,0,1,0
56,30,24,303,2,0.7,2,0,0,0,0,1,0
57,32,102,355,1,2.6,1,0,0,0,0,1,0
25,-1,53,565,3,2.4,2,0,0,0,0,0,0
53,28,85,318,1,1.2,1,0,0,0,0,0,0
59,33,111,383,3,4.4,1,0,0,0,0,1,0
56,32,90,581,2,0.3,1,0,0,0,0,1,1
54,28,94,188,2,1.1,1,1,0,0,0,0,0
48,23,63,0,4,3.6,3,0,0,0,0,0,0
55,30,150,565,2,2.8,2,0,1,1,1,1,0
33,7,39,318,2,2.0,3,0,0,0,0,0,0
46,21,150,181,2,5.0,1,1,0,1,0,1,0
42,18,142,496,1,3.4,1,1,0,0,0,1,0
49,25,150,577,2,0.4,1,0,0,1,0,0,0
42,17,113,197,3,1.0,1,0,0,1,0,1,0
46,21,64,112,1,2.9,1,0,0,0,0,1,1
65,40,20,174,3,0.1,3,0,0,0,0,0,1
50,24,150,553,1,1.0,1,0,0,0,0,1,0
54,24,91,240,2,4.5,3,1,0,0,0,1,0
42,18,103,83,1,3.3333333333333335,1,0,1,1,1,1,1
57,33,80,231,4,1.6,2,0,0,0,0,0,0
61,35,38,496,2,0.3,1,0,0,0,0,0,0
60,34,44,508,1,0.2,1,0,0,0,0,0,1
40,14,150,601,1,4.3,2,0,1,0,0,0,0
33,7,81,174,3,1.6,1,0,0,0,0,1,1
37,13,95,329,2,1.7,2,1,0,0,0,0,0
52,28,44,240,3,1.9,2,0,0,0,0,0,1
33,7,88,199,3,1.6,1,0,0,0,0,1,1
62,36,148,408,3,5.0,2,0,1,0,0,1,0
62,37,150,400,3,5.0,2,1,1,0,1,1,1
63,37,11,341,1,0.8,2,1,0,0,0,0,1
55,25,92,303,1,3.0,3,1,0,0,0,0,1
33,9,74,196,3,2.6,2,0,0,0,0,1,0
25,1,72,160,3,0.8,1,0,0,0,0,1,0
55,31,63,483,3,2.6666666666666665,1,0,0,0,0,1,0
29,3,150,415,2,4.5,1,1,0,0,0,1,0
45,21,150,79,2,1.4,1,0,0,0,0,1,1
60,34,40,278,1,2.5,3,1,0,0,0,1,0
44,18,68,100,4,2.9,1,0,0,1,0,0,1
48,23,78,116,4,3.6,3,0,0,0,0,1,0
57,32,68,184,2,3.7,1,1,0,0,0,0,0
58,32,49,280,1,1.4,1,1,0,0,0,1,1
58,33,39,275,2,2.3,3,0,0,0,0,1,0
44,20,150,392,1,3.5,1,1,0,0,0,1,0
54,28,150,461,2,0.5,1,1,0,0,0,1,0
59,33,89,577,4,1.9,2,0,0,0,0,1,1
63,37,105,244,4,1.7,3,1,0,0,0,0,1
61,35,78,364,2,2.0,1,0,0,0,0,1,1
58,32,128,344,2,2.7,1,1,0,0,0,0,0
44,20,81,228,4,0.8,1,1,0,0,0,0,1
53,29,50,283,4,0.1,3,1,0,0,0,1,0
63,39,38,178,3,0.1,3,1,0,0,0,1,1
41,17,119,327,2,5.0,1,1,0,1,0,1,0
50,26,110,0,3,1.8,2,0,0,0,0,1,0
51,25,29,569,1,1.4,3,1,0,0,0,0,1
47,22,19,270,1,0.4,3,0,0,0,0,1,0
43,19,130,249,2,4.7,3,1,1,0,0,0,1
46,21,38,400,1,2.4,1,1,0,0,0,1,0
50,24,31,581,1,0.3,3,0,0,0,0,0,0
33,9,14,582,4,0.7,2,1,0,0,0,1,0
27,2,150,226,3,0.4,2,0,1,0,1,1,0
34,8,39,277,4,0.2,1,1,0,0,0,1,0
34,9,141,483,2,4.9,3,0,1,0,0,0,1
28,2,33,421,3,1.0,1,1,0,0,0,1,0
29,5,92,143,2,0.6,1,0,0,0,0,1,0
52,26,78,160,3,3.0,2,0,0,0,0,0,0
47,22,42,232,3,2.7,2,0,0,0,0,1,1
41,16,15,83,2,0.3,2,1,0,0,0,0,0
58,32,48,183,1,2.8,2,0,0,0,0,1,0
37,12,63,0,3,2.3,1,0,0,0,0,1,0
57,33,149,226,1,4.7,1,0,0,1,0,0,0
63,39,49,103,1,0.8,1,1,0,0,0,1,0
60,35,125,601,2,3.9,1,0,0,0,0,0,0
50,25,58,165,1,1.3,2,0,0,0,0,1,0
60,35,48,111,3,1.5,1,0,0,0,0,1,0
54,30,75,601,2,3.2,3,0,0,0,0,0,1
28,4,114,297,2,0.2,1,0,0,0,0,1,0
45,21,134,112,4,5.0,2,0,1,0,1,1,1
28,2,111,565,4,2.3,3,0,0,0,0,1,0
54,29,62,160,4,3.8,2,1,0,0,0,1,0
42,18,45,483,1,0.7,1,0,0,1,0,1,0
30,4,113,167,2,0.2,1,0,0,0,0,1,0
61,36,128,303,1,2.6,1,0,0,0,0,1,0
64,38,150,230,4,5.0,3,0,1,0,0,1,0
38,13,81,329,1,4.0,3,1,0,1,0,1,0
39,14,75,297,1,0.1,2,1,0,0,0,0,1
54,29,21,145,4,0.1,3,0,0,0,0,0,0
59,33,83,212,3,4.4,1,0,0,0,0,1,0
39,15,121,475,1,3.5,1,1,0,1,0,1,0
63,33,40,582,4,1.6666666666666667,3,0,0,0,0,1,0
31,5,101,394,1,2.9,3,1,0,1,0,0,0
56,26,90,196,2,4.5,3,0,0,0,0,0,0
47,20,68,582,1,2.6666666666666665,2,0,0,0,0,1,1
28,3,74,567,2,1.8,2,1,0,1,0,0,0
32,8,74,257,4,0.1,2,1,0,0,0,0,1
54,30,51,428,2,3.2,3,0,0,0,0,0,0
29,5,149,0,1,1.5,1,0,0,0,0,1,0
39,15,31,321,1,1.4,3,1,0,0,0,1,1
26,0,85,483,2,1.6,3,0,0,0,0,0,0
29,-1,62,431,2,1.75,3,0,0,0,0,0,1
46,21,44,110,1,0.3,1,1,0,1,0,1,0
38,13,63,190,3,0.5,3,1,0,1,1,1,1
55,31,23,483,2,0.3,1,0,0,0,0,1,1
48,22,40,171,3,2.2,2,1,0,0,0,1,0
36,10,78,509,2,4.5,3,1,0,0,0,1,1
39,13,40,187,3,0.9,3,1,0,0,0,1,0
40,16,78,0,4,2.4,1,0,0,1,1,1,0
26,0,129,248,3,0.7,2,0,1,0,0,0,0
55,29,71,278,3,0.3,2,0,0,0,0,0,1
61,35,23,601,3,0.3,3,0,0,0,0,1,0
57,33,15,277,2,0.3,1,0,0,0,0,1,0
56,31,28,601,1,1.3,1,1,0,0,0,0,1
31,5,23,437,3,1.0,1,1,0,0,0,0,0
61,31,19,185,1,1.5,3,0,0,0,0,1,0
58,32,42,403,3,1.4,3,1,0,0,0,0,1
43,18,113,325,2,0.4,1,1,0,1,0,0,0
29,5,34,142,4,0.4,2,0,0,0,0,0,1
50,23,19,104,1,0.5,2,1,0,0,0,0,1
49,25,43,224,1,1.6,2,0,0,0,0,1,1
43,18,150,0,3,1.2,1,0,1,1,1,1,0
58,32,44,325,3,2.2,3,0,0,0,0,0,0
41,16,21,108,2,0.1,2,0,0,0,0,0,0
65,40,115,174,1,2.5,1,1,0,0,0,0,1
52,27,81,400,4,3.8,2,0,0,0,0,0,1
55,31,91,255,2,2.8,1,0,0,0,0,0,0
49,25,30,329,4,0.9,2,0,0,0,0,0,1
52,22,55,137,3,1.4,3,0,0,0,0,1,0
56,31,48,309,2,2.1,3,0,0,0,0,0,1
30,4,23,325,4,0.3,2,1,0,0,0,0,0
36,10,21,276,3,0.1,2,0,0,0,0,0,0
41,17,55,239,2,1.7,1,0,0,0,0,0,0
42,15,21,155,3,1.0,2,0,0,0,0,1,0
60,34,40,208,3,2.2,3,0,0,1,0,1,0
44,20,30,403,4,0.3,1,0,0,0,0,0,1
34,9,78,329,3,0.6,2,0,0,0,0,1,0
56,32,65,281,2,3.2,3,0,0,0,0,1,0
31,5,50,567,4,2.1,3,1,0,0,0,1,0
29,4,55,400,4,2.0,2,0,0,1,0,1,0
31,5,111,565,2,0.2,1,0,0,0,0,0,0
36,10,21,151,3,0.1,2,0,0,0,0,0,1
42,16,65,256,3,0.5,3,1,0,0,0,1,0
64,39,114,329,1,0.8,3,0,0,0,0,1,0
61,36,54,582,3,0.9,3,1,0,0,0,1,0
35,11,75,342,2,1.7,2,0,0,0,0,1,0
28,2,13,0,4,0.4,1,0,0,0,0,0,1
38,14,54,329,2,0.6,3,1,0,0,0,0,0
44,17,22,284,3,1.0,2,1,0,0,0,1,1
45,20,150,231,2,2.8,1,0,0,0,0,1,1
46,20,18,297,1,0.2,1,0,0,0,0,1,1
57,32,74,397,4,0.7,1,0,0,0,0,0,1
40,14,61,287,4,0.2,3,0,0,0,0,1,0
38,12,64,308,2,1.8,1,0,0,0,0,0,0
39,14,10,0,2,0.3,2,0,0,1,0,0,1
23,-2,82,359,2,1.8,2,0,0,1,0,0,1
47,22,61,553,3,2.7,2,1,0,0,0,1,1
32,7,83,148,2,2.5,1,1,0,1,0,1,0
30,5,73,118,3,2.6,3,0,0,0,0,1,0
54,30,22,226,2,0.4,1,1,0,0,0,1,0
25,0,91,321,2,1.8,2,1,0,0,0,0,0
60,34,65,185,3,2.2,3,1,0,1,1,0,1
61,36,13,341,3,0.5,1,0,0,0,0,1,0
36,11,103,255,1,4.6,1,1,0,0,0,1,0
52,26,95,157,1,0.3,1,0,0,0,0,1,0
33,7,31,277,4,1.0,1,0,0,0,0,1,1
57,31,131,385,3,0.6,1,0,1,0,0,1,0
34,8,150,589,4,1.1,3,0,1,1,1,1,1
50,24,38,171,4,0.1,1,0,0,0,0,1,0
43,18,104,341,3,1.0,1,0,0,0,0,1,0
34,10,114,565,3,3.3,3,0,1,0,0,0,0
26,1,38,293,4,1.7,2,0,0,0,0,1,0
26,0,30,194,4,1.3,3,0,0,0,0,1,1
48,22,19,483,2,0.1,3,1,0,0,0,0,0
49,25,25,296,4,1.0,1,0,0,0,0,1,1
47,22,124,89,4,5.0,3,0,1,0,0,0,0
43,19,20,437,3,0.5,1,0,0,0,0,0,0
40,15,83,103,1,1.0,3,0,0,0,0,0,0
31,5,18,408,4,0.3,2,0,0,0,0,0,1
27,1,99,565,1,3.0,3,1,1,0,0,0,1
55,29,62,139,3,0.3,2,0,0,0,0,1,0
54,30,24,174,1,0.1,2,0,0,0,0,0,0
23,-1,13,601,4,1.0,1,1,0,0,0,1,0
54,28,64,329,2,0.8,3,0,0,1,0,1,0
57,33,62,305,3,2.6666666666666665,1,1,0,0,0,0,0
41,15,150,366,1,4.7,2,0,1,1,1,0,1
28,4,88,194,1,5.0,1,0,0,0,0,1,0
33,7,28,224,4,0.8,1,0,0,0,0,1,0
51,27,52,275,2,1.0,3,0,0,0,0,0,0
28,4,82,270,4,0.0,1,0,0,0,0,1,1
63,37,140,341,2,5.0,1,1,0,0,0,0,1
29,4,80,248,1,0.8,2,0,0,0,0,1,1
62,38,58,601,4,1.2,2,1,0,0,0,0,1
51,25,150,212,1,1.7,1,0,0,0,0,1,0
52,28,55,577,1,1.6,2,1,0,0,0,0,0
43,16,65,437,3,2.6666666666666665,2,1,0,0,0,0,0
39,12,62,293,3,2.3333333333333335,2,0,0,0,0,0,0
35,9,23,336,4,0.3,1,0,0,0,0,0,0
34,10,35,358,1,1.7,1,0,0,0,0,1,0
49,24,35,212,4,0.2,2,0,0,0,0,0,1
43,18,74,153,4,0.4,1,0,0,0,0,0,0
48,24,14,567,3,0.4,1,0,0,0,0,1,0
30,4,83,224,2,1.5,3,1,0,0,0,0,1
46,21,71,421,4,1.9,3,0,0,0,0,0,0
43,17,53,461,2,0.7,1,1,0,1,0,1,0
27,3,103,337,2,0.6,1,1,0,0,0,0,0
39,15,109,360,1,1.7,1,0,0,0,0,1,0
58,33,60,366,2,1.9,2,1,0,1,0,1,0
44,17,12,342,3,0.6666666666666666,2,0,0,0,0,1,0
39,15,141,475,2,5.0,1,0,0,0,0,1,0
35,10,128,171,1,3.8,1,0,0,0,0,1,0
41,16,98,296,3,1.0,1,1,0,0,0,0,0
43,18,41,263,1,0.5,3,0,0,0,0,0,0
55,25,90,142,2,4.5,3,0,0,0,0,0,1
32,6,31,0,1,0.3,1,0,0,0,0,0,0
56,26,74,178,1,3.0,3,0,0,0,0,0,0
30,5,83,223,4,1.8,3,0,0,0,0,0,1
65,39,35,280,1,0.5,3,0,0,0,0,0,0
31,7,140,483,1,4.0,1,0,0,0,0,0,1
41,15,65,412,3,0.5,3,0,0,0,0,0,0
55,29,35,264,3,1.4,1,0,0,0,0,0,0
37,7,73,0,4,1.8,3,0,0,0,0,1,1
34,10,29,255,1,1.5,2,0,0,0,0,1,0
34,9,55,187,4,2.0,2,1,0,0,0,0,1
33,9,20,229,4,0.7,2,0,0,0,0,1,0
48,23,70,187,1,2.8,2,0,0,0,0,0,0
28,3,81,337,4,0.2,1,0,0,0,0,0,0
30,4,25,304,2,0.3,1,0,0,1,0,1,0
44,20,119,281,2,5.0,1,1,0,0,0,1,0
61,35,49,329,4,1.7,2,1,0,0,0,0,0
59,33,38,275,1,1.4,1,0,0,0,0,1,1
33,7,80,142,2,1.5,3,0,0,0,0,1,1
56,32,84,164,1,4.3,1,0,0,0,0,1,1
53,29,61,83,4,1.6,2,0,0,0,0,1,0
42,16,150,446,2,1.5,2,1,1,0,1,1,1
43,19,60,160,2,2.5,1,0,0,1,0,0,0
35,9,83,419,2,4.5,3,0,0,0,0,1,0
61,35,59,112,1,2.8,2,0,0,0,0,0,0
39,9,32,569,3,2.0,3,1,0,0,0,1,0
61,37,33,309,3,0.1,3,0,0,0,0,1,0
40,15,19,249,4,0.2,3,0,0,0,0,1,0
34,8,14,400,4,0.3,1,0,0,0,0,0,0
65,39,94,120,4,4.1,1,1,1,0,1,1,1
40,16,150,325,2,5.0,1,1,0,0,0,1,0
39,15,33,224,1,2.0,2,0,0,0,0,0,0
61,35,28,135,2,0.2,3,1,0,0,0,1,0
40,16,44,164,1,1.8,1,0,0,1,0,1,0
49,23,81,147,2,0.8,3,0,0,0,0,0,0
43,18,29,227,1,0.5,3,0,0,0,0,1,0
45,21,58,553,3,0.3,3,0,0,1,0,1,0
52,28,38,509,4,0.9,2,0,0,0,0,0,1
32,8,82,524,3,1.5,1,0,0,0,0,1,1
31,7,18,601,1,0.4,3,0,0,0,0,1,0
27,2,45,565,2,1.7,2,0,0,0,0,0,1
33,9,64,241,4,3.4,1,0,0,0,0,0,0
65,40,48,205,3,2.4,1,0,0,0,0,0,1
62,37,24,142,1,0.3,3,0,0,1,0,1,0
55,25,65,464,4,2.0,3,0,0,0,0,1,0
46,20,111,329,1,0.0,1,1,0,0,0,0,0
37,12,114,541,3,0.6,2,0,0,0,0,1,0
60,35,39,341,2,1.6,3,0,0,0,0,1,0
44,14,19,149,1,0.75,3,0,0,0,0,0,1
35,9,22,255,3,0.1,2,0,0,0,1,1,1
52,28,49,485,4,1.1,2,0,0,0,0,1,0
30,4,40,329,1,0.3,1,0,0,0,0,1,0
62,36,63,164,1,1.6,1,1,0,0,0,1,0
41,15,55,565,1,2.8,1,0,0,0,0,0,0
38,14,33,341,1,2.0,2,0,0,0,0,1,0
52,26,31,159,4,1.5,3,0,0,0,0,1,0
48,24,24,178,4,0.2,1,0,0,0,0,1,0
47,22,81,95,4,3.6,3,0,0,0,0,1,1
41,17,81,223,1,0.8,2,1,0,0,0,1,0
44,20,113,83,2,3.3,1,0,0,0,0,1,1
31,6,92,318,2,3.3,1,0,0,0,0,0,0
50,25,81,120,1,1.2,1,0,0,0,0,0,0
36,11,101,569,3,1.2,3,0,0,1,0,0,1
52,26,78,0,3,3.0,2,0,0,0,0,0,1
62,38,78,297,2,0.0,3,0,0,0,0,1,0
55,30,35,553,1,1.5,2,1,0,0,0,0,1
61,37,9,151,2,0.3,3,0,0,0,0,1,0
34,7,82,437,4,2.0,2,0,0,0,0,1,1
34,9,41,565,1,2.5,3,0,0,0,0,0,0
59,35,84,275,1,1.8,3,0,0,0,0,1,0
41,17,42,293,4,2.2,2,1,0,1,0,1,0
33,8,54,156,3,2.3,1,0,0,0,0,0,1
55,30,84,120,2,0.0,3,0,0,0,0,0,0
64,40,131,142,1,3.8,1,0,0,0,0,0,0
44,19,85,400,2,3.8,3,0,0,0,0,1,0
32,8,84,464,4,3.4,1,0,0,0,0,1,0
67,41,114,483,4,2.4,3,0,0,0,0,1,0
40,14,61,0,3,0.5,3,0,0,0,0,1,0
57,31,39,428,1,2.2,3,0,0,0,0,1,1
59,35,21,249,2,1.0,1,1,0,0,0,1,0
43,17,111,116,4,5.0,3,0,1,0,0,1,0
58,34,68,565,2,2.8,1,1,0,0,0,0,0
50,23,150,344,4,3.6,2,0,1,0,0,1,0
52,27,93,328,4,4.1,2,0,1,0,0,0,1
35,9,85,337,2,1.8,1,0,0,0,0,0,0
40,15,150,329,1,4.1,1,0,0,0,0,0,0
31,5,110,207,2,1.5,3,0,0,0,0,1,0
32,8,65,268,1,1.2,1,1,0,0,0,1,0
55,31,150,207,1,3.9,3,0,1,0,0,0,0
43,19,81,337,2,3.2,1,0,0,0,0,1,0
31,6,132,221,1,3.8,1,0,0,0,0,1,0
26,-1,44,0,1,2.0,2,0,0,0,0,0,0
58,33,98,419,1,2.6,1,0,0,0,0,0,0
51,25,62,400,2,1.5,2,0,0,0,0,1,1
45,21,91,581,1,4.7,1,0,0,0,0,1,0
56,30,29,359,4,0.7,2,1,0,0,0,1,0
25,-1,101,422,4,2.1,3,0,0,0,0,0,1
38,13,65,136,3,0.7,2,0,0,0,0,1,0
62,36,58,403,1,2.8,2,0,0,0,0,0,1
39,13,32,240,2,0.8,3,0,0,0,0,1,0
56,30,140,325,4,0.5,1,1,1,0,0,0,0
50,25,44,277,1,0.3,1,1,0,0,0,1,1
52,27,113,185,1,0.1,3,0,0,0,0,0,0
53,28,38,157,1,1.3,2,0,0,0,0,1,0
25,-1,13,483,4,0.4,1,0,0,1,0,0,0
44,20,62,0,2,2.5,1,0,0,1,0,1,0
42,12,29,166,3,2.0,3,0,0,0,0,0,0
42,16,141,327,3,4.0,2,0,1,0,0,0,0
63,37,132,181,1,4.4,2,0,1,0,0,1,0
57,32,23,164,1,0.3,3,0,0,0,0,1,1
56,32,11,437,2,0.3,1,1,0,0,0,0,0
60,34,90,78,4,1.9,2,0,0,0,0,1,0
62,38,43,475,1,1.9,2,0,0,0,0,1,0
48,22,59,0,4,2.6,1,0,0,0,0,1,1
37,11,28,394,2,0.8,3,0,0,0,0,0,0
55,29,28,287,2,0.7,2,1,0,0,0,1,1
42,17,108,383,3,1.0,1,1,0,0,0,1,0
39,13,78,483,1,2.8,3,0,0,0,0,0,0
47,22,65,364,1,2.4,1,0,0,0,0,1,0
34,10,25,185,4,1.0,1,0,0,0,0,1,0
48,23,108,196,2,3.8,3,0,0,0,0,0,1
52,27,43,0,4,0.2,2,0,0,0,0,1,0
53,29,95,601,4,1.0,2,0,0,0,0,1,1
49,25,24,422,1,0.3,1,0,0,0,0,0,0
47,22,150,303,2,5.0,1,0,0,0,0,0,0
48,24,24,270,1,0.9,3,0,0,0,0,0,0
38,13,41,185,4,1.7,1,0,0,0,0,1,0
48,22,80,601,3,1.1,1,0,0,0,0,0,0
56,26,63,394,3,2.0,3,0,0,0,0,1,0
65,41,79,174,3,2.0,3,0,0,0,0,0,0
46,20,105,466,4,3.2,1,0,1,0,0,0,0
60,35,150,270,3,2.0,3,0,1,0,0,0,1
50,25,114,112,1,0.6,1,0,0,0,0,0,1
41,15,120,0,1,5.0,1,0,0,0,0,1,0
41,16,104,151,1,4.0,3,0,0,0,1,1,1
60,35,20,481,1,1.3,1,0,0,0,0,1,0
57,31,41,262,1,1.4,1,0,0,1,0,1,0
48,23,35,135,2,1.3,1,0,0,0,0,0,0
53,27,150,0,1,2.9,2,0,1,0,0,1,0
42,18,150,164,1,1.3,3,0,1,1,1,1,1
45,20,22,0,1,0.1,1,0,0,0,0,0,0
35,10,132,90,1,3.8,1,1,0,0,0,0,1
34,9,32,581,4,1.1,3,0,0,0,0,1,0
67,42,21,422,3,0.1,3,0,0,0,0,0,1
36,9,49,166,2,1.6666666666666667,2,0,0,0,0,0,1
37,13,79,341,4,0.1,2,1,0,0,0,1,0
40,14,30,601,2,0.8,3,1,0,0,0,0,0
35,10,118,358,2,5.0,1,1,0,0,0,0,0
60,34,11,565,4,0.7,3,0,0,0,0,1,0
59,29,61,151,3,2.0,3,0,0,0,0,1,0
35,9,43,318,4,1.2,2,0,0,1,0,1,0
27,1,141,354,4,5.0,3,1,1,0,0,0,0
29,3,54,333,4,1.8,3,0,0,0,0,0,0
35,9,33,522,2,0.3,1,0,0,1,0,1,0
38,13,84,567,3,1.2,3,1,0,0,0,1,1
62,37,125,276,1,1.0,3,0,1,0,0,1,0
43,19,110,202,1,3.4,1,0,0,0,0,0,1
35,11,14,601,4,1.0,1,0,0,0,1,1,1
41,15,65,318,2,2.8,1,0,0,0,0,1,1
65,41,78,121,3,2.0,3,0,0,0,1,1,1
61,35,18,277,3,0.3,3,0,0,0,0,0,0
55,25,95,275,2,4.5,3,1,0,0,0,0,0
28,3,95,461,2,1.8,2,0,0,0,0,0,0
52,26,150,337,1,1.7,1,0,0,0,0,1,0
34,4,19,297,1,0.6666666666666666,3,1,0,0,0,1,0
49,23,19,0,4,0.6,3,0,0,0,0,1,1
42,18,39,305,1,0.3,3,0,0,0,0,1,0
49,23,93,325,1,2.4,1,0,0,0,0,1,1
49,23,115,589,3,4.6,3,0,1,0,0,0,0
32,6,112,408,1,2.7,2,1,0,1,1,1,1
59,35,40,0,4,0.4,1,0,0,0,0,0,0
43,19,45,0,3,0.6,2,0,0,0,0,0,0
48,24,133,213,1,5.0,1,0,0,0,0,0,0
31,5,85,366,3,1.6,1,1,0,0,0,1,1
30,4,18,419,2,0.3,2,0,0,0,0,1,0
58,34,54,219,4,1.3,2,0,0,0,0,1,0
41,15,41,508,2,2.4,2,1,0,0,0,0,0
38,8,21,226,1,0.6666666666666666,3,0,0,0,0,1,0
33,9,150,400,1,5.0,1,0,0,0,0,1,1
51,27,53,187,1,1.6,2,0,0,0,0,1,0
45,18,150,601,3,5.0,2,0,1,0,1,0,1
34,10,84,483,4,0.1,2,0,0,0,0,1,0
39,13,59,200,3,0.9,3,1,0,1,0,1,0
44,18,33,381,3,0.5,2,0,0,0,0,0,0
55,29,81,485,4,4.9,1,1,0,0,0,1,0
28,2,150,442,3,5.0,2,1,1,0,1,1,1
57,31,61,146,1,2.2,3,0,0,0,0,0,0
43,18,88,466,4,1.1,2,0,0,0,0,1,0
46,21,150,270,2,2.8,1,0,0,0,0,0,0
35,10,83,315,4,0.7,3,1,0,0,0,1,0
25,0,44,0,4,0.6,2,0,0,0,0,0,1
65,41,83,565,3,2.0,3,0,0,0,0,1,0
64,38,21,223,1,0.8,2,1,0,0,0,0,1
39,15,143,341,1,3.5,1,0,0,0,0,1,1
62,36,103,325,2,2.8,1,0,0,1,1,1,0
46,22,135,354,3,4.1,1,1,1,0,0,1,0
36,11,150,199,1,5.0,1,1,0,1,0,1,0
42,17,73,466,4,0.4,1,0,0,1,0,0,0
35,10,142,230,4,0.8,3,0,1,0,0,0,0
63,37,25,263,2,0.2,3,0,0,0,0,1,0
45,21,115,582,2,3.3,1,1,0,0,0,1,0
27,3,88,325,3,0.8,1,1,0,0,0,0,0
29,3,73,601,3,0.3,3,0,0,0,0,0,0
55,29,94,224,1,0.8,3,1,0,0,0,0,0
32,7,58,282,1,1.0,1,0,0,0,0,1,0
37,11,81,156,3,0.9,2,0,0,0,0,1,1
25,-1,113,466,4,2.1,3,0,0,0,0,1,0
41,16,35,230,2,1.4,2,1,0,0,0,0,0
52,28,65,496,1,0.0,1,0,0,0,0,1,1
31,6,150,571,2,5.0,1,1,0,0,0,1,0
40,14,62,342,2,2.4,2,0,0,0,0,1,1
54,29,54,601,2,2.1,3,1,0,0,0,0,0
48,22,39,505,1,1.2,2,0,0,0,0,0,0
39,15,28,249,1,1.4,3,1,0,0,0,1,1
64,40,95,329,2,0.0,3,0,0,0,0,1,1
54,29,82,184,3,3.7,2,0,1,0,0,1,0
39,14,21,277,1,0.6,3,1,0,0,0,0,0
55,30,50,230,2,2.1,3,0,0,0,0,1,0
42,12,34,117,3,2.0,3,0,0,0,0,0,1
58,32,19,385,4,0.7,3,0,0,0,0,0,0
45,21,71,79,4,1.9,1,0,0,0,0,1,0
29,5,113,381,2,2.0,2,1,0,0,0,1,1
36,11,9,0,4,0.2,3,0,0,0,0,1,0
63,37,118,571,1,2.0,1,1,0,0,0,0,0
55,29,79,79,4,4.9,1,0,0,0,0,0,0
54,24,72,156,3,1.4,3,0,0,0,0,0,1
61,36,18,134,1,1.3,1,0,0,0,0,0,0
36,12,93,0,2,2.2,1,0,0,0,0,1,1
61,37,62,408,1,0.0,2,1,0,0,0,1,0
39,12,23,400,3,1.0,2,0,0,0,0,1,1
57,31,40,309,3,1.4,3,0,0,0,1,1,1
35,10,34,88,4,1.7,1,1,0,0,0,1,1
66,41,114,565,1,0.8,3,0,0,0,0,1,1
49,23,125,461,1,2.4,1,0,0,0,0,0,1
48,23,41,281,1,1.4,3,0,0,0,0,0,1
61,35,38,104,2,1.0,3,0,0,0,0,0,0
44,19,45,287,4,0.0,2,0,0,0,0,1,1
23,-1,12,104,4,1.0,1,1,0,0,0,1,0
31,5,115,397,2,1.5,3,1,0,0,0,1,0
39,15,150,181,2,5.0,1,0,0,0,0,1,0
45,21,24,496,1,0.9,3,0,0,0,0,0,0
39,14,28,582,2,1.4,2,1,0,0,0,0,1
64,38,32,328,2,0.3,1,0,0,0,0,1,1
64,38,63,565,2,1.7,3,1,0,1,0,1,0
47,23,32,315,1,1.0,1,0,0,0,0,0,1
34,9,60,391,4,1.3,1,0,0,1,0,0,0
56,31,53,229,2,1.6,3,1,0,0,0,0,0
33,8,58,318,4,1.3,1,0,0,1,0,0,0
56,29,42,112,4,2.5,2,0,0,0,0,0,0
57,31,39,366,4,0.7,2,0,0,1,0,1,0
43,17,72,271,1,2.8,1,1,0,0,0,1,0
43,17,80,403,3,0.1,1,0,0,0,1,1,1
26,1,39,394,4,0.6,2,0,0,0,0,0,1
64,40,18,358,2,0.3,3,0,0,1,1,1,1
43,18,30,208,1,0.5,3,0,0,0,0,1,0
44,18,54,202,1,2.8,1,1,0,0,0,0,0
60,35,128,223,1,0.9,1,0,0,0,0,1,0
37,13,38,212,1,1.5,2,1,0,0,0,0,1
56,32,120,186,1,5.0,1,1,0,0,0,1,0
54,29,25,240,4,0.1,3,1,0,0,0,0,0
43,18,85,352,4,1.9,3,1,0,0,0,1,1
57,32,135,329,3,4.8,2,0,1,1,1,1,0
29,4,14,270,4,0.5,3,0,0,0,0,0,1
54,30,70,325,1,1.6,3,1,0,0,0,1,1
61,37,23,601,3,0.4,2,0,0,0,0,0,0
29,3,31,184,4,0.3,2,0,0,0,0,1,0
47,21,132,196,1,0.3,1,0,0,0,0,1,0
43,19,28,258,3,0.5,1,0,0,0,0,1,1
46,22,125,0,2,4.7,3,0,1,0,0,1,0
55,31,91,437,2,2.8,1,0,0,0,0,1,0
48,23,150,231,2,2.8,1,1,0,0,0,0,1
26,1,88,553,2,1.8,2,0,0,0,0,0,0
63,37,84,220,4,2.4,3,0,0,0,0,1,1
57,27,64,184,3,2.0,3,1,0,0,0,1,0
58,33,28,577,2,0.5,2,1,0,1,0,1,0
28,3,149,337,1,0.8,1,0,0,0,0,1,0
61,37,150,282,4,4.25,1,0,1,0,1,1,1
